,PROPERTY_ID,PROPERTY_NAME,PROPERTY_ADDRESS,PROPERTY_CITY,COUNTY_NAME,PROPERTY_STATE,PROPERTY_ZIPCODE,PROPERTY_LATITUDE,PROPERTY_LONGITUDE,PROPERTY_UNITS,PROPERTY_SQFT,PROPERTY_IMPRATING,PROPERTY_LOCRATING,PROPERTY_STATUS,PROPERTY_STUDENTHOUSING,PROPERTY_AFFORDABLEHOUSING,PROPERTY_MILITARYHOUSING,PROPERTY_AGERESTRICTED,PROPERTY_FRACTUREDCONDO,PROPERTY_ADAPTIVEREUSE,PROPERTY_SINGLEFAMILYRENTAL,PROPERTY_CURRENT_OCCUPANCY,PROPERTY_CURRENT_RENT,PROPERTY_MIXEDUSE,PROPERTY_MIXEDUSE_NOTES,Impr_Rating,Loc_Rating,Property_Overall_Rating,Student_Housing,Affordable_Housing,Military_Housing,Senior_Housing,Fractured_Condo,Adaptive_Reuse,Single_Family_Rental,Mixed_Use,sqft_mixed_use
4862,71_1180042,Alexander Farm,2660 Buckner Lane,Thompsons Station,Williamson,TN,37179,35.778784,-86.870978,2900,0,,B,Prospective,,,,,,,,,,,,,Low Mid-Range,,,,,,,,,,0
4863,71_1183974,Maxwell,1500 Bell Road,Nashville,Davidson,TN,37211,36.041235,-86.69067,300,0,,C+,Planned,,,,,,,,,,,,,Workforce,,,,,,,,,,0
4864,71_1184117,Ascent,2947 Brick Church Pike,Nashville,Davidson,TN,37207,36.227961,-86.780997,336,0,,C,Prospective,,,,,,,,,,,,,Workforce,,,,,,,,,,0
4865,71_1184220,Albion in the Gulch,645 Division Street,Nashville,Davidson,TN,37203,36.1496775,-86.7773708,415,0,,B-,Under Construction,N,,N,N,,FALSE,,,,,,,Low Mid-Range,,0,,0,0,,0,,,0
4866,71_1184352,Alta Farms at Cane Ridge,3144 Old Franklin Road,Antioch,Davidson,TN,37013,36.02925437,-86.64529168,330,0,,C+,Under Construction,,,,,,,,,,,,,Workforce,,,,,,,,,,0
4867,71_1189024,OneC1TY Phase II,9 City Place,Nashville,Davidson,TN,37209,36.149642,-86.821155,600,0,,B,Prospective,,,,,,,,,,,,,Low Mid-Range,,,,,,,,,,0
4868,71_1189391,Livano Trinity,819 West Trinity Lane,Nashville,Davidson,TN,37207,36.208418,-86.798819,300,0,,C+,Planned,,,,,,,,,,,,,Workforce,,,,,,,,,,0
4869,71_1189403,Lofts at Marathon,806 16th Avenue North,Nashville,Davidson,TN,37203,36.164569,-86.798486,320,0,,C,Planned,,,N,,,,,,,,,,Workforce,,,,0,,,,,,0
4870,71_1195179,RMR,111 North 1st Street,Nashville,Davidson,TN,37213,36.172209,-86.772248,1425,0,,C,Prospective,,,,,,,,,,,,,Workforce,,,,,,,,,,0
4871,71_1195615,"Edison at Riverwood, The",3816 Dodson Chapel Road,Hermitage,Davidson,TN,37076,36.165686,-86.616289,352,0,,B-,Completed,N,,N,N,,,,96.3,,FALSE,,,Low Mid-Range,,0,,0,0,,,,0,0
4872,71_1195849,1919 10th Avenue,1919 10th Avenue,Nashville,Davidson,TN,37208,36.183989,-86.804779,360,0,,C+,Prospective,,,,,,,,,,,,,Workforce,,,,,,,,,,0
4873,71_12,"Ellington, The",860 Murfreesboro Pike,Nashville,Davidson,TN,37217,36.133504,-86.721364,389,361120,C+,C,Completed,N,N,N,N,,,,91.8,1305,FALSE,,Workforce,Workforce,,0,0,0,0,,,,0,0
4874,71_121,Dover Glen Village,301 Dover Glen Drive,Antioch,Davidson,TN,37013,36.076919,-86.641465,306,277044,B,C+,Completed,N,N,N,N,,,,96.6,1261,FALSE,,Low Mid-Range,Workforce,,0,0,0,0,,,,0,0
4875,71_1211303,North Main Street,619 North Main Street,Goodlettsville,Davidson,TN,37072,36.332155,-86.714758,311,0,,C+,Prospective,,,,,,,,,,FALSE,,,Workforce,,,,,,,,,0,0
4876,71_1222294,"Anson, The",950 Brittany Park Drive,Antioch,Davidson,TN,37013,36.046363,-86.680792,301,297738,A-,C+,Completed,N,N,N,N,,,,92,1706,FALSE,,High Mid-Range,Workforce,,0,0,0,0,,,,0,0
4877,71_1237047,Berry Hill,708 Berry Road,Nashville,Davidson,TN,37204,36.120168,-86.770148,314,0,,C+,Under Construction,,,,,,,,,,,,,Workforce,,,,,,,,,,0
4878,71_1272771,"Chartwell at Marathon, The",801 12th Avenue North,Nashville,Davidson,TN,37203,36.165949,-86.796217,388,0,,C+,Planned,,,,,,,,,,,,,Workforce,,,,,,,,,,0
4879,71_1272899,801 Church,801 Church Street,Nashville,Davidson,TN,37203,36.16124475,-86.78398006,350,0,,B-,Planned,,,,,,,,,,,,,Low Mid-Range,,,,,,,,,,0
4880,71_1274,"Venue at 109, The",1000 Venue Circle,Lebanon,Wilson,TN,37090,36.1803177,-86.3977437,478,477426,B+,B-,Completed,N,N,N,N,,,,100,1191,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
4881,71_1275,1200 Broadway,1200 Broadway,Nashville,Davidson,TN,37203,36.156619,-86.788312,313,308252,A,C+,Completed,N,N,N,N,,,,91.7,3346,TRUE,"Includes 66,715 Square Feet of Office and 46,382 Square Feet of Retail",Discretionary,Workforce,,0,0,0,0,,,,1,113097
4882,71_1276,Outpost Nashville,NWC 4th Avenue South & Chestnut Street,Nashville,Davidson,TN,37210,36.145246,-86.76657,305,0,,C,Under Construction,,,,,,FALSE,,,,TRUE,"Includes 200,000 Square Feet of Office",,Workforce,,,,,,,0,,1,200000
4883,71_1279579,1505 Dickerson Pike,1505 Dickerson Pike,Nashville,Davidson,TN,37207,36.200866,-86.768837,350,0,,C,Prospective,,,,,,,,,,,,,Workforce,,,,,,,,,,0
4884,71_1279580,1505 Dickerson Pike Phase II,1505 Dickerson Pike,Nashville,Davidson,TN,37207,36.200816,-86.768637,350,0,,C,Prospective,,,,,,,,,,,,,Workforce,,,,,,,,,,0
4885,71_1285680,Oldham Street,51 Oldham Street,Nashville,Davidson,TN,37213,36.175035,-86.77551,353,0,,C+,Prospective,,,,,,,,,,,,,Workforce,,,,,,,,,,0
4886,71_1295738,Central Pike South,4142 Central Pike,Hermitage,Davidson,TN,37076,36.17131159,-86.59147436,700,0,,B-,Prospective,,,,,,,,,,,,,Low Mid-Range,,,,,,,,,,0
4887,71_1297734,Vorhees,701 7th Avenue South,Nashville,Davidson,TN,37203,36.15060642,-86.77797684,303,0,,B-,Prospective,,,,,,,,,,TRUE,"Includes 25,000 Square Feet of Office and Retail",,Low Mid-Range,,,,,,,,,1,25000
4888,71_1297951,Century Farms,4071 Cane Ridge Pkwy,Nashville,Davidson,TN,37013,36.033535,-86.645896,317,0,,C+,Prospective,,,,,,,,,,TRUE,"Includes 22,450 Square Feet of Retail",,Workforce,,,,,,,,,1,22450
4889,71_1297954,Elan Rivergate,110 1 Mile Pkwy,Nashville,Davidson,TN,37115,36.28055236,-86.71146092,396,0,,C+,Prospective,,,,,,,,,,,,,Workforce,,,,,,,,,,0
4890,71_1297976,North Edge,1000 Hawkins Street,Nashville,Davidson,TN,37203,36.1482076,-86.78286764,540,0,,C+,Prospective,N,,N,N,,,,,,TRUE,"Includes 120,000 Square Feet of Office",,Workforce,,0,,0,0,,,,1,120000
4891,71_1306493,Paseo South Gulch,620 8th Avenue South,Nashville,Davidson,TN,37203,36.1511,-86.778929,608,0,,B-,Planned,,,,,,,,,,TRUE,"Includes 18,000 Square Feet of Office and 10,000 Square Feet of Retail",,Low Mid-Range,,,,,,,,,1,28000
4892,71_1307324,Villages at Forest View,2760 Murfreesboro Pike,Antioch,Davidson,TN,37013,36.069703,-86.631306,307,0,,C+,Planned,,,,,,,,,,,,,Workforce,,,,,,,,,,0
4893,71_1308593,FarmHouse,4310 John Bragg Hwy,Murfreesboro,Rutherford,TN,37127,35.8319344,-86.3405305,288,0,,C+,Planned,,,,,,,,,,,,,Workforce,,,,,,,,,,0
4894,71_1314789,Haven at Charlotte,3025 Charlotte Avenue,Nashville,Davidson,TN,37209,36.151481,-86.821651,369,0,,B-,Planned,,,,,,,,,,,,,Low Mid-Range,,,,,,,,,,0
4895,71_1315018,"Watkins College of Art, Design & Film Redevelopment",2298 Rosa L. Parks Blvd,Nashville,Davidson,TN,37228,36.1947,-86.805975,750,0,,C,Prospective,,,,,,,,,,,,,Workforce,,,,,,,,,,0
4896,71_1315244,Franklin Park,Interstate 65 & East McEwen Drive,Franklin,Williamson,TN,37067,35.93419012,-86.81866233,555,0,,A,Prospective,,,,,,,,,,,,,Discretionary,,,,,,,,,,0
4897,71_1315328,1301 Herman Street Redevelopment,1301 Herman Street,Nashville,Davidson,TN,37208,36.16662,-86.797014,445,0,,C+,Prospective,,,,,,,,,,,,,Workforce,,,,,,,,,,0
4898,71_1318211,Hillside Flats,500 Hillside Court,Nashville,Davidson,TN,37203,36.140512,-86.782817,290,0,,C,Under Construction,N,A,N,N,,,,,,FALSE,,,Workforce,,0,1,0,0,,,,0,0
4899,71_1323868,"Bend at Bellevue, The",1084 Morton Mill Road,Nashville,Davidson,TN,37221,36.074588,-86.957582,417,0,,B,Prospective,,,,,,,,,,,,,Low Mid-Range,,,,,,,,,,0
4900,71_1324218,"Harper, The",2200 Aureum Drive,Franklin,Williamson,TN,37067,35.92494236,-86.8187343,327,0,,A,Under Construction,,,,,,,,,,,,,Discretionary,,,,,,,,,,0
4901,71_1324810,Modera McGavock,1212 McGavock Street,Nashville,Davidson,TN,37203,36.15549,-86.78763,400,0,,C+,Prospective,,,,,,,,,,TRUE,"Includes 16,000 Square Feet of Retail",,Workforce,,,,,,,,,1,16000
4902,71_1329075,1414 4th Avenue,1414 4th Street South,Nashville,Davidson,TN,37210,36.139583,-86.761592,411,0,,C+,Prospective,,,,,,,,,,,,,Workforce,,,,,,,,,,0
4903,71_1329511,"Sinclair, The",2416 West End Avenue,Nashville,Davidson,TN,37203,36.147472,-86.807907,375,0,,B+,Prospective,,,,,,,,,,,,,High Mid-Range,,,,,,,,,,0
4904,71_1329517,Bethel Ridge,7420 Bethel Road,Goodlettsville,Davidson,TN,37072,36.41708,-86.71379,292,0,,B,Prospective,,,,,,,,,,,,,Low Mid-Range,,,,,,,,,,0
4905,71_1333817,Society Nashville,915 Division Street,Nashville,Davidson,TN,37203,36.150572,-86.783306,472,0,,C+,Prospective,,,,,,,,,,,,,Workforce,,,,,,,,,,0
4906,71_1334875,Alta Rochelle,1020 Southside Court,Nashville,Davidson,TN,37203,36.146554,-86.785346,370,0,,C+,Prospective,,,,,,,,,,,,,Workforce,,,,,,,,,,0
4907,71_1340580,1000 Church Street,1000 Church Street,Nashville,Davidson,TN,37203,36.16121,-86.785501,360,0,,B-,Prospective,,,N,,,,,,,,,,Low Mid-Range,,,,0,,,,,,0
4908,71_1341,Belden Reserve,475 Swanholme Drive,Murfreesboro,Rutherford,TN,37128,35.839494,-86.470034,312,329982,A-,B,Completed,N,N,N,N,,,,98.1,1374,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
4909,71_1342,Hamilton Station,100 Hamilton Station Crossing,Lebanon,Wilson,TN,37087,36.232684,-86.365181,396,436603,A,B,Completed,N,N,N,N,,,,100,1257,FALSE,,Discretionary,Low Mid-Range,,0,0,0,0,,,,0,0
4910,71_1357536,Vantage at Murfreesboro,3833 Manson Pike Road,Murfreesboro,Rutherford,TN,37129,35.87187384,-86.47108036,288,0,A-,B,Completed,N,N,N,N,,,,,,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
4911,71_1357641,1100 Broadway,1100 Broadway,Nashville,Davidson,TN,37203,36.1572427,-86.7873479,350,0,,B-,Prospective,,,,,,,,,,,,,Low Mid-Range,,,,,,,,,,0
4912,71_1357713,Modera - Germantown Phase II,1420 Adams Street,Nashville,Davidson,TN,37208,36.182568,-86.784108,400,0,,B-,Prospective,,,,,,,,,,,,,Low Mid-Range,,,,,,,,,,0
4913,71_1358474,500 Lafayette Street,500 Lafayette Street,Nashville,Davidson,TN,37203,36.15316,-86.7741,350,0,,,Prospective,,,,,,,,,,,,,,,,,,,,,,,0
4914,71_1358486,914 East Trinity Lane,914 Trinity Lane,Nashville,Davidson,TN,37207,36.204019,-86.749524,302,0,,,Planned,,,,,,,,,,,,,,,,,,,,,,,0
4915,71_1392172,1501 Broadway,1501 Broadway,Nashville,Davidson,TN,37203,36.154849,-86.789981,1000,0,,,Prospective,,,,,,,,,,,,,,,,,,,,,,,0
4916,71_142,Gazebo,141 Neese Drive,Nashville,Davidson,TN,37211,36.107328,-86.72478,586,576792,B-,C+,Completed,N,N,N,N,,,,90.4,1777,FALSE,,Low Mid-Range,Workforce,,0,0,0,0,,,,0,0
4917,71_146,Grande View,7100 Sonya Drive,Nashville,Davidson,TN,37209,36.113039,-86.919786,433,525995,A-,C+,Completed,N,N,N,N,,,,93.1,1735,FALSE,,High Mid-Range,Workforce,,0,0,0,0,,,,0,0
4918,71_1465,Aureum,SWC Carothers Pkwy & East McEwen Drive,Franklin,Williamson,TN,37067,35.932285,-86.812943,480,0,,A,Prospective,,,,,,,,,,TRUE,"Includes 24,065 Square Feet of Office and 34,656 Square Feet of Retail",,Discretionary,,,,,,,,,1,58721
4919,71_1466,Waterford Crossings,5825 Crossings Blvd,Cane Ridge,Davidson,TN,37013,36.0363946,-86.640009,613,665378,A-,C+,Completed,N,N,N,N,,,,98.4,1299,FALSE,,High Mid-Range,Workforce,,0,0,0,0,,,,0,0
4920,71_1474,Bigby,NEC Carothers Pkwy & East McEwen Drive,Franklin,Williamson,TN,37067,35.933952,-86.809605,340,0,,A,Prospective,,,,,,FALSE,,,,TRUE,,,Discretionary,,,,,,,0,,1,0
4921,71_1476,Chandler Park,299 Harris Lane,Gallatin,Sumner,TN,37066,36.373663,-86.498393,336,354576,B+,B-,Completed,N,N,N,N,,FALSE,,100,1545,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,0,,0,,0,0
4922,71_148,Graycroft/Graybrook,100 Star Blvd,Madison,Davidson,TN,37115,36.284115,-86.71836,412,410660,B-,B-,Completed,N,N,N,N,,,,99.3,1069,FALSE,,Low Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
4923,71_1487,Starwood Town Center,3839 Murfreesboro Pike,Antioch,Davidson,TN,37013,36.03829,-86.606748,550,0,,B,Planned,N,,N,P,,,,,,,,,Low Mid-Range,,0,,0,1,,,,,0
4924,71_1491,Gateway 808,1703 Rosa L. Parks Blvd,Nashville,Davidson,TN,37208,36.180611,-86.796858,329,0,,C+,Under Construction,,,,,,,,,,FALSE,,,Workforce,,,,,,,,,0,0
4925,71_1494,SWC Broadmoor Drive & Ellington Pkwy,SWC Broadmoor Drive & Ellington Pkwy,Nashville,Davidson,TN,37207,36.227086,-86.747697,321,0,,C+,Planned,,,,,,,,,,,,,Workforce,,,,,,,,,,0
4926,71_1500,Napier Redevelopment,648 Claiborne Street,Nashville,Davidson,TN,37210,36.14993,-86.761155,378,0,,C-,Prospective,,,,,,,,,,,,,Workforce,,,,,,,,,,0
4927,71_1501,Sudekum Redevelopment,101 University Court,Nashville,Davidson,TN,37210,36.152009,-86.76387,443,0,,C-,Completed,N,,N,N,,,,,,FALSE,,,Workforce,,0,,0,0,,,,0,0
4928,71_1507,Avalon,1061 Cool Springs Blvd,Franklin,Williamson,TN,37067,35.933571,-86.794943,510,0,,A,Prospective,,,,,,,,,,TRUE,"Includes 63,000 Square Feet of Office and 500,000 Square Feet of Retail",,Discretionary,,,,,,,,,1,563000
4929,71_1510,Overall Creek,5150 Jack Byrnes Drive,Murfreesboro,Rutherford,TN,37128,35.838093,-86.477989,384,405960,A-,B,Completed,N,N,N,N,,,,99.7,1382,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
4930,71_1520,Bell Tower,2588 State Highway 99,Murfreesboro,Rutherford,TN,37128,35.814566,-86.451481,384,0,,B,Planned,,,,,,,,,,,,,Low Mid-Range,,,,,,,,,,0
4931,71_1523,Gulch Union,1214 Demonbreun Street,Nashville,Davidson,TN,37203,36.1545,-86.787615,570,0,,C+,Under Construction,N,,N,,,,,,,,,,Workforce,,0,,0,,,,,,0
4932,71_16,Arbor Hills,100 Arbor Knoll Blvd,Antioch,Davidson,TN,37013,36.04157,-86.668109,548,509294,B,C+,Completed,N,N,N,N,,,,96.7,1174,FALSE,,Low Mid-Range,Workforce,,0,0,0,0,,,,0,0
4933,71_17,Arbors of Brentwood,100 Brentwood Place,Nashville,Davidson,TN,37211,36.047874,-86.742097,346,325388,B,B-,Completed,N,N,N,N,N,FALSE,,96.5,1641,FALSE,,Low Mid-Range,Low Mid-Range,,0,0,0,0,0,0,,0,0
4934,71_170,Haynes Manor,415 West Northfield Blvd,Murfreesboro,Rutherford,TN,37129,35.872549,-86.39217,350,264820,C+,B-,Completed,N,N,N,N,,,,97.1,904,FALSE,,Workforce,Low Mid-Range,,0,0,0,0,,,,0,0
4935,71_179,Hickory Point at Brentwood,15180 Old Hickory Blvd,Nashville,Davidson,TN,37211,36.045822,-86.72059,298,289564,A-,B-,Completed,N,N,N,N,,,,95.3,1465,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
4936,71_18,1070 Main,1070 West Main Street,Hendersonville,Sumner,TN,37075,36.306253,-86.653354,364,341752,B+,B,Completed,N,N,N,N,,,,96.2,1461,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
4937,71_181,Hickory Run,1080 West Main Street,Hendersonville,Sumner,TN,37075,36.306386,-86.653591,294,291270,B+,B,Completed,N,N,N,N,,,,98.6,1414,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
4938,71_19,"Arbours of Hermitage, The",6001 Old Hickory Blvd,Hermitage,Davidson,TN,37076,36.163975,-86.597559,350,386100,B-,B,Completed,N,N,N,N,,,,99.1,1403,FALSE,,Low Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
4939,71_193,Imperial Gardens,1 Imperial Blvd,Smyrna,Rutherford,TN,37167,35.990154,-86.527953,300,273300,C+,B,Completed,N,A,N,N,,,,,,FALSE,,Workforce,Low Mid-Range,,0,1,0,0,,,,0,0
4940,71_194,Hawthorne Park South,220 Indian Park Drive,Murfreesboro,Rutherford,TN,37128,35.799622,-86.402834,320,400504,A-,B,Completed,N,N,N,N,,,,96.6,1295,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
4941,71_196,VUE at Warner Park,111 Old Hickory Blvd,Nashville,Davidson,TN,37221,36.071794,-86.920937,379,466960,B-,B,Completed,N,N,N,N,,,,92.6,1585,FALSE,,Low Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
4942,71_204,"Knolls, The",220 Knolls Place,Nashville,Davidson,TN,37211,36.043561,-86.71757,290,172750,B-,B-,Completed,N,N,N,N,,,,96.2,1488,FALSE,,Low Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
4943,71_206,"Lakes of Bellevue, The",100 Erin Lane,Nashville,Davidson,TN,37221,36.078935,-86.908958,624,456994,B+,B,Completed,N,N,N,N,,,,97.4,1484,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
4944,71_209,Laurel Wood,281 Country Village Drive,Smyrna,Rutherford,TN,37167,35.957766,-86.524731,300,265360,B-,B-,Completed,N,N,N,N,,,,98,1032,FALSE,,Low Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
4945,71_220,Bellevue West,100 Ridgelake Pkwy,Nashville,Davidson,TN,37209,36.095297,-86.928469,560,474386,B+,C+,Completed,N,N,N,N,,,,96.4,1271,FALSE,,High Mid-Range,Workforce,,0,0,0,0,,,,0,0
4946,71_235,Parthenon Towers,301 28th Avenue North,Nashville,Davidson,TN,37203,36.147881,-86.814711,295,123900,C,B,Completed,N,A,N,A,,,,,,FALSE,,Workforce,Low Mid-Range,,0,1,0,1,,,,0,0
4947,71_237,Residences at Glenview Reserve,100 Arbor Creek Blvd,Nashville,Davidson,TN,37217,36.13473,-86.699304,360,320686,B+,C-,Completed,N,N,N,N,,,,95.3,1348,FALSE,,High Mid-Range,Workforce,,0,0,0,0,,,,0,0
4948,71_238,Hickory Highlands,100 Hickory Highlands Drive,Antioch,Davidson,TN,37013,36.060955,-86.641902,460,359694,B,C+,Completed,N,N,N,N,,,,89.6,1241,FALSE,,Low Mid-Range,Workforce,,0,0,0,0,,,,0,0
4949,71_239,Hickory Chase,600 Heritage Drive,Madison,Davidson,TN,37115,36.265178,-86.724407,346,345338,B-,C,Completed,N,N,N,N,,,,97.1,1386,FALSE,,Low Mid-Range,Workforce,,0,0,0,0,,,,0,0
4950,71_24,Ashwood Cove,1211 Hazelwood Street,Murfreesboro,Rutherford,TN,37130,35.862146,-86.367851,544,498396,B-,C+,Completed,N,N,N,N,,,,93.8,1399,FALSE,,Low Mid-Range,Workforce,,0,0,0,0,,,,0,0
4951,71_240,Lyric on Bell,455 Arbor Place,Antioch,Davidson,TN,37013,36.043018,-86.666608,336,365708,B+,C+,Completed,N,N,N,N,,,,93.8,1286,FALSE,,High Mid-Range,Workforce,,0,0,0,0,,,,0,0
4952,71_244,Nob Hill,180 Wallace Road,Nashville,Davidson,TN,37211,36.07974,-86.704043,472,388600,B-,C+,Completed,N,N,N,N,,,,95.6,1258,FALSE,,Low Mid-Range,Workforce,,0,0,0,0,,,,0,0
4953,71_248,Southpoint at Stones River,1800 Oakwell Farms Lane,Hermitage,Davidson,TN,37076,36.167281,-86.614155,414,330540,B,B-,Completed,N,N,N,N,,,,95.2,1280,FALSE,,Low Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
4954,71_253,"Park at Hermitage, The",5900 Old Hickory Blvd,Hermitage,Davidson,TN,37076,36.166742,-86.598866,440,392520,B,B-,Completed,N,N,N,N,,,,95.5,1402,FALSE,,Low Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
4955,71_260,Piccadilly,500 Windsor Green Blvd,Goodlettsville,Davidson,TN,37072,36.315026,-86.695775,434,427494,B+,C+,Completed,N,N,N,N,,,,96.1,1251,FALSE,,High Mid-Range,Workforce,,0,0,0,0,,,,0,0
4956,71_265,"Preserve at Brentwood, The",370 Oakley Drive,Nashville,Davidson,TN,37211,36.056005,-86.745425,360,357192,A-,B-,Completed,N,N,N,N,,,,97.2,1568,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
4957,71_268,"Residences at Stonebrook, The",121 Hickory Trace Drive,Nashville,Davidson,TN,37211,36.046088,-86.718296,320,306090,B-,B-,Completed,N,N,N,N,,,,91.9,1309,FALSE,,Low Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
4958,71_29,Aventura at Indian Lake Village,245 Indian Lake Blvd,Hendersonville,Sumner,TN,37075,36.323976,-86.597931,300,290976,A-,B+,Completed,N,N,N,N,,,,95.7,1735,FALSE,,High Mid-Range,High Mid-Range,,0,0,0,0,,,,0,0
