,STATEFP,COUNTYFP,NAME,TRACTCE,Tract_Population
4212,12,105,160.01,016001,2709
4213,12,105,160.02,016002,1888
4214,12,105,118.32,011832,4725
4215,12,115,19.05,001905,1127
4216,12,105,137.02,013702,6843
4217,12,035,601.06,060106,3672
4218,12,035,603.02,060302,3380
4219,12,035,601.03,060103,2002
4220,12,035,603.03,060303,3296
4221,12,081,8.09,000809,4949
4222,12,081,11.08,001108,3146
4223,12,081,19.09,001909,3069
4224,12,103,247.02,024702,2354
4225,12,103,248.03,024803,1965
4226,12,103,250.17,025017,2223
4227,12,103,250.18,025018,2240
4228,12,103,250.19,025019,2154
4229,12,086,12.05,001205,2488
4230,12,051,2,000200,7781
4231,12,086,4.09,000409,4429
4232,12,086,3.08,000308,5002
4233,12,086,3.07,000307,4080
4234,12,086,1.22,000122,3952
4235,12,085,2,000200,3636
4236,12,085,5.02,000502,2147
4237,12,115,15.05,001505,4404
4238,12,115,13.03,001303,3286
4239,12,115,25.10,002510,3665
4240,12,051,4.01,000401,4851
4241,12,015,201.04,020104,2946
4242,12,015,104.02,010402,2532
4243,12,015,210.02,021002,3280
4244,12,015,205.01,020501,4580
4245,12,103,254.14,025414,2480
4246,12,103,254.15,025415,2547
4247,12,103,254.16,025416,3476
4248,12,103,268.20,026820,4878
4249,12,103,268.18,026818,4242
4250,12,103,268.19,026819,2700
4251,12,086,139,013900,4587
4252,12,086,99.06,009906,5564
4253,12,086,4.14,000414,4112
4254,12,086,4.13,000413,4916
4255,12,086,95.04,009504,4865
4256,12,086,95.03,009503,4683
4257,12,086,5.04,000504,5196
4258,12,091,210.01,021001,6186
4259,12,085,6.10,000610,4139
4260,12,085,13.02,001302,5012
4261,12,085,14.04,001404,5613
4262,12,085,14.08,001408,4317
4263,12,115,25.11,002511,2764
4264,12,115,27.20,002720,3205
4265,12,115,27.23,002723,2576
4266,12,115,4.06,000406,3733
4267,12,075,9900,990000,0
4268,12,115,25.08,002508,3490
4269,12,115,25.09,002509,5855
4270,12,015,104.01,010401,3278
4271,12,015,210.03,021003,4016
4272,12,015,206.01,020601,2832
4273,12,115,26.03,002603,1886
4274,12,015,205.02,020502,1776
4275,12,015,206.02,020602,4069
4276,12,015,201.01,020101,7311
4277,12,103,273.23,027323,3341
4278,12,103,273.24,027324,4061
4279,12,103,273.25,027325,3675
4280,12,103,276.03,027603,2217
4281,12,103,276.05,027605,1568
4282,12,103,276.06,027606,2052
4283,12,086,5.05,000505,5308
4284,12,086,8.06,000806,4523
4285,12,086,6.07,000607,4314
4286,12,086,7.11,000711,5935
4287,12,086,8.05,000805,5944
4288,12,086,16.03,001603,2783
4289,12,086,8.08,000808,4613
4290,12,086,7.12,000712,2440
4291,12,041,9502.04,950204,3221
4292,12,041,9502.02,950202,3460
4293,12,041,9502.01,950201,2588
4294,12,041,9502.03,950203,3118
4295,12,101,304.12,030412,2569
4296,12,101,304.04,030404,2967
4297,12,101,305.01,030501,1559
4298,12,101,306.01,030601,2114
4299,12,101,306.02,030602,1988
4300,12,057,115.24,011524,4910
4301,12,057,111.09,011109,4278
4302,12,057,51.01,005101,2392
4303,12,057,73,007300,2655
4304,12,057,138.06,013806,2791
4305,12,057,69,006900,6118
4306,12,071,301,030100,2748
4307,12,071,503.12,050312,4091
4308,12,071,501.04,050104,2636
4309,12,071,802.04,080204,2789
4310,12,071,9900,990000,0
4311,12,071,701.01,070101,1654
4312,12,071,202.02,020202,2603
4313,12,071,402.06,040206,1886
4314,12,071,506.01,050601,2837
4315,12,071,401.20,040120,1641
4316,12,071,501.05,050105,2508
4317,12,071,19.12,001912,1699
4318,12,071,401.27,040127,4004
4319,12,105,156,015600,2885
4320,12,105,157.02,015702,4335
4321,12,105,115.02,011502,7064
4322,12,105,116.04,011604,5217
4323,12,105,123.06,012306,2234
4324,12,105,123.05,012305,1820
4325,12,105,123.07,012307,3160
4326,12,105,124.11,012411,7118
4327,12,105,148.04,014804,11030
4328,12,105,125.02,012502,11555
4329,12,105,128.02,012802,4969
4330,12,105,128.03,012803,3838
4331,12,105,141.24,014124,2399
4332,12,105,130.02,013002,5522
4333,12,105,130.01,013001,3473
4334,12,105,124.07,012407,1275
4335,12,105,141.04,014104,1212
4336,12,105,148.03,014803,3743
4337,12,105,140.06,014006,3508
4338,12,101,311.04,031104,4188
4339,12,101,309.06,030906,5611
4340,12,101,314.12,031412,4277
4341,12,101,314.11,031411,1286
4342,12,101,311.03,031103,1222
4343,12,101,303.04,030304,4813
4344,12,101,314.10,031410,6475
4345,12,101,328.05,032805,3865
4346,12,101,329.05,032905,6314
4347,12,105,158.02,015802,3936
4348,12,105,124.08,012408,5324
4349,12,105,116.06,011606,1873
4350,12,105,124.04,012404,2302
4351,12,013,102,010200,4243
4352,12,013,101,010100,2250
4353,12,101,309.05,030905,3736
4354,12,101,310.10,031010,4563
4355,12,115,26.01,002601,2403
4356,12,115,26.02,002602,2347
4357,12,057,26,002600,1049
4358,12,021,4.01,000401,2312
4359,12,021,102.11,010211,2016
4360,12,021,1.02,000102,1568
4361,12,061,504.01,050401,3574
4362,12,061,504.02,050402,2454
4363,12,061,508.08,050808,4511
4364,12,061,505.04,050504,1646
4365,12,095,170.11,017011,5908
4366,12,101,310.11,031011,2905
4367,12,101,310.13,031013,3258
4368,12,101,310.14,031014,3567
4369,12,101,312.03,031203,2510
4370,12,101,312.04,031204,2466
4371,12,033,10.01,001001,5829
4372,12,033,10.02,001002,2814
4373,12,033,11.04,001104,6098
4374,12,095,169.02,016902,6056
4375,12,095,169.04,016904,3925
4376,12,021,4.02,000402,2198
4377,12,021,102.09,010209,2334
4378,12,021,109.05,010905,2859
4379,12,021,101.08,010108,3396
4380,12,103,202.09,020209,4505
4381,12,061,505.05,050505,3540
4382,12,061,9800,980000,0
4383,12,095,170.04,017004,5222
4384,12,093,9103,910300,2343
4385,12,093,9104.03,910403,3691
4386,12,095,177.01,017701,6810
4387,12,095,178.06,017806,5459
4388,12,065,9900,990000,0
4389,12,095,178.07,017807,4113
4390,12,057,9803,980300,0
4391,12,057,113.04,011304,5633
4392,12,057,9807,980700,0
4393,12,057,2.02,000202,5276
4394,12,057,2.01,000201,3576
4395,12,057,108.14,010814,2873
4396,12,021,102.13,010213,4345
4397,12,021,101.10,010110,4690
4398,12,021,102.08,010208,3205
4399,12,021,104.16,010416,6241
4400,12,021,104.20,010420,7800
4401,12,071,401.13,040113,1648
4402,12,071,104.12,010412,4886
4403,12,071,401.26,040126,3699
4404,12,071,502.04,050204,3069
4405,12,031,144.13,014413,5895
4406,12,031,146.03,014603,5440
4407,12,031,146.04,014604,5520
4408,12,031,159.25,015925,5380
4409,12,031,159.26,015926,7546
4410,12,103,202.06,020206,4585
4411,12,103,247.01,024701,3190
4412,12,093,9105,910500,4533
4413,12,093,9106.01,910601,4249
4414,12,033,12.01,001201,4899
4415,12,033,12.02,001202,4079
4416,12,033,13,001300,4319
4417,12,033,14.02,001402,6179
4418,12,033,27.01,002701,3251
4419,12,103,252.08,025208,1557
4420,12,103,256.04,025604,1576
4421,12,103,276.04,027604,2258
4422,12,103,247.03,024703,3644
4423,12,103,256.03,025603,2429
4424,12,103,272.02,027202,5814
4425,12,105,126.01,012601,6658
4426,12,105,131.03,013103,1199
4427,12,105,138.01,013801,3532
4428,12,105,140.01,014001,6676
4429,12,105,142.02,014202,3063
4430,12,105,153.01,015301,4566
4431,12,057,108.16,010816,3430
4432,12,057,108.15,010815,1926
4433,12,057,6.02,000602,2992
4434,12,057,113.03,011303,3207
4435,12,057,9.02,000902,4299
4436,12,057,105.02,010502,2968
4437,12,057,105.01,010501,6869
4438,12,021,106.05,010605,3549
4439,12,031,166.03,016603,3652
4440,12,031,167.24,016724,4935
4441,12,031,167.25,016725,4218
4442,12,031,167.26,016726,3852
4443,12,031,167.27,016727,3728
4444,12,031,167.28,016728,5354
4445,12,121,9703.01,970301,1695
4446,12,089,505.04,050504,4290
4447,12,089,502.03,050203,3795
4448,12,059,9602.01,960201,3125
4449,12,059,9604.02,960402,3335
4450,12,059,9602.02,960202,2109
4451,12,059,9604.03,960403,2363
4452,12,059,9604.01,960401,1547
4453,12,067,9602.02,960202,2759
4454,12,067,9602.01,960201,3262
4455,12,057,9806,980600,128
4456,12,057,115.23,011523,2129
4457,12,057,115.21,011521,4513
4458,12,057,53.02,005302,1991
4459,12,057,136.04,013604,1271
4460,12,057,133.16,013316,3175
4461,12,057,122.11,012211,2512
4462,12,085,13.01,001301,5249
4463,12,085,16.01,001601,4826
4464,12,085,9.01,000901,2202
4465,12,085,11.03,001103,2420
4466,12,085,14.07,001407,2045
4467,12,085,15,001500,3702
4468,12,021,106.06,010606,2532
4469,12,021,102.15,010215,2939
4470,12,021,101.07,010107,4494
4471,12,021,101.09,010109,1848
4472,12,031,127.03,012703,6275
4473,12,031,140.01,014001,4667
4474,12,031,168.07,016807,3970
4475,12,057,53.01,005301,3553
4476,12,057,59,005900,6504
4477,12,057,61.01,006101,3615
4478,12,057,68.02,006802,2998
4479,12,057,67,006700,6114
4480,12,057,65.01,006501,3885
4481,12,057,71.03,007103,4362
4482,12,021,104.19,010419,4313
4483,12,021,109.04,010904,2495
4484,12,109,208.04,020804,4978
4485,12,109,214.03,021403,1799
4486,12,031,168.08,016808,4055
4487,12,031,155.01,015501,3643
4488,12,033,24,002400,5144
4489,12,033,11.03,001103,2713
4490,12,115,25.07,002507,4654
4491,12,127,909.04,090904,5872
4492,12,127,910.17,091017,3848
4493,12,127,832.06,083206,2914
4494,12,127,910.29,091029,5176
4495,12,087,9800,980000,17
4496,12,087,9801,980100,0
4497,12,127,907.02,090702,5662
4498,12,127,829.03,082903,5166
4499,12,033,27.03,002703,2907
4500,12,033,28.01,002801,2839
4501,12,033,28.02,002802,5306
4502,12,027,101.01,010101,3885
4503,12,101,304.09,030409,2760
4504,12,101,320.06,032006,8416
4505,12,101,313.02,031302,6381
4506,12,101,324.02,032402,3540
4507,12,101,326.02,032602,2819
4508,12,033,29,002900,4913
4509,12,033,31,003100,5146
4510,12,033,32.01,003201,4769
4511,12,101,317.01,031701,5234
4512,12,101,318.08,031808,4641
4513,12,101,320.07,032007,2886
4514,12,101,321.05,032105,8634
4515,12,101,321.03,032103,8133
4516,12,101,321.08,032108,6053
4517,12,101,331.02,033102,1467
4518,12,023,1106.04,110604,5954
4519,12,023,1106.03,110603,2598
4520,12,101,330.05,033005,5242
4521,12,101,330.06,033006,2860
4522,12,057,72,007200,4549
4523,12,057,71.02,007102,3282
4524,12,057,70.02,007002,3170
4525,12,057,70.01,007001,4088
4526,12,101,304.08,030408,2466
4527,12,101,305.02,030502,4320
4528,12,101,310.12,031012,5138
4529,12,101,314.06,031406,2934
4530,12,101,314.07,031407,3222
4531,12,101,315.05,031505,5127
4532,12,101,318.07,031807,2643
4533,12,101,321.09,032109,5301
4534,12,101,324.01,032401,2458
4535,12,057,102.11,010211,5971
4536,12,109,211.02,021102,5118
4537,12,109,210.03,021003,5796
4538,12,109,207.05,020705,6181
4539,12,109,207.10,020710,2239
4540,12,033,1,000100,1579
4541,12,033,3,000300,3067
4542,12,033,5,000500,1400
4543,12,033,4,000400,3710
4544,12,033,6,000600,1482
4545,12,127,824.12,082412,2572
4546,12,127,828.01,082801,3011
4547,12,127,903.07,090307,6917
4548,12,127,830.06,083006,6987
4549,12,127,910.19,091019,5927
4550,12,127,903.04,090304,5498
4551,12,127,910.01,091001,7200
4552,12,127,902.03,090203,5645
4553,12,127,925,092500,4668
4554,12,127,910.18,091018,6594
4555,12,127,830.08,083008,3425
4556,12,127,802.02,080202,2430
4557,12,101,330.09,033009,3177
4558,12,101,330.10,033010,4411
4559,12,101,330.11,033011,1924
4560,12,101,330.14,033014,2577
4561,12,057,102.12,010212,5394
4562,12,127,808.07,080807,5303
4563,12,127,908.03,090803,5821
4564,12,057,102.10,010210,5389
4565,12,057,110.16,011016,4042
4566,12,057,115.22,011522,4034
4567,12,057,114.18,011418,3682
4568,12,127,830.07,083007,5214
4569,12,127,910.21,091021,2448
4570,12,127,903.05,090305,3981
4571,12,127,832.03,083203,8192
4572,12,127,908.06,090806,4541
4573,12,127,825.08,082508,4692
4574,12,127,828.02,082802,3737
4575,12,127,830.09,083009,3919
4576,12,127,808.06,080806,2698
4577,12,127,825.09,082509,4323
4578,12,127,829.04,082904,5746
4579,12,127,902.04,090204,8131
4580,12,127,910.28,091028,5064
4581,12,127,903.06,090306,6917
4582,12,127,910.25,091025,4596
4583,12,127,910.15,091015,4568
4584,12,127,910.16,091016,7374
4585,12,127,903.03,090303,2778
4586,12,127,829.02,082902,5977
4587,12,127,832.05,083205,3779
4588,12,127,9900,990000,0
4589,12,131,9501.02,950102,3483
4590,12,109,207.04,020704,3203
4591,12,109,208.03,020803,5708
4592,12,071,802.02,080202,2929
4593,12,089,501.02,050102,2845
4594,12,131,9505.02,950502,5938
4595,12,089,502.01,050201,1837
4596,12,033,35.06,003506,5834
4597,12,055,9601.01,960101,2925
4598,12,055,9801,980100,0
4599,12,055,9800,980000,15
4600,12,055,9616.02,961602,905
4601,12,055,9616.01,961601,1067
4602,12,033,35.07,003507,6320
4603,12,033,36.07,003607,3700
4604,12,033,33.07,003307,1967
4605,12,033,33.08,003308,4174
4606,12,033,34,003400,5716
4607,12,127,824.13,082413,3988
4608,12,127,825.11,082511,2517
4609,12,127,809.01,080901,4634
4610,12,127,809.02,080902,3595
4611,12,057,54.01,005401,5607
4612,12,057,64,006400,4203
4613,12,101,302.04,030204,1250
4614,12,101,313.01,031301,3754
4615,12,101,315.06,031506,3457
4616,12,101,316.01,031601,7873
4617,12,101,316.03,031603,11630
4618,12,057,114.17,011417,5247
4619,12,057,115.18,011518,3986
4620,12,057,115.19,011519,1992
4621,12,031,140.02,014002,2547
4622,12,031,21.01,002101,3505
4623,12,031,155.02,015502,4456
4624,12,031,167.29,016729,6088
4625,12,031,144.08,014408,4416
4626,12,031,173,017300,7113
4627,12,115,26.04,002604,2898
4628,12,115,26.05,002605,2203
4629,12,115,27.10,002710,2474
4630,12,057,116.15,011615,5120
4631,12,109,207.06,020706,3623
4632,12,109,211.03,021103,2013
4633,12,109,208.02,020802,3735
4634,12,101,312.05,031205,4084
4635,12,129,9900,990000,0
4636,12,117,208.05,020805,9241
4637,12,033,20,002000,2056
4638,12,033,21,002100,5562
4639,12,033,22,002200,3346
4640,12,127,811.02,081102,1867
4641,12,127,825.10,082510,3475
4642,12,011,801.02,080102,3929
4643,12,127,826.05,082605,3806
4644,12,127,826.04,082604,2793
4645,12,127,826.07,082607,1922
4646,12,127,811.01,081101,2622
4647,12,127,824.11,082411,3753
4648,12,011,901.02,090102,2109
4649,12,011,1001.05,100105,2885
4650,12,011,1103.26,110326,5031
4651,12,011,1105.02,110502,6231
4652,12,011,103.07,010307,4746
4653,12,011,310.02,031002,4423
4654,12,011,406.01,040601,3247
4655,12,011,406.02,040602,2975
4656,12,011,433.01,043301,4819
4657,12,011,502.08,050208,4351
4658,12,011,510.02,051002,3036
4659,12,011,603.05,060305,1979
4660,12,011,702.08,070208,7613
4661,12,011,804.03,080403,6282
4662,12,101,316.04,031604,7234
4663,12,101,318.04,031804,3441
4664,12,101,320.10,032010,3404
4665,12,101,321.07,032107,7941
4666,12,057,121.08,012108,3880
4667,12,057,121.07,012107,4772
4668,12,057,122.10,012210,6213
4669,12,057,133.19,013319,6807
4670,12,057,133.15,013315,5045
4671,12,057,125.04,012504,3778
4672,12,057,133.22,013322,7597
4673,12,101,315.07,031507,6334
4674,12,101,315.08,031508,5580
4675,12,101,316.05,031605,4906
4676,12,101,317.07,031707,3590
4677,12,033,35.05,003505,4126
4678,12,033,36.12,003612,5134
4679,12,033,37,003700,4810
4680,12,033,39,003900,4617
4681,12,033,14.01,001401,5573
4682,12,033,16,001600,2809
4683,12,091,233.07,023307,2205
4684,12,095,165.03,016503,5776
4685,12,095,167.15,016715,6111
4686,12,083,8.11,000811,3977
4687,12,083,26.07,002607,3817
4688,12,083,3.03,000303,3163
4689,12,083,3.04,000304,5196
4690,12,083,2.01,000201,2519
4691,12,083,1.01,000101,2693
4692,12,083,6.07,000607,2925
4693,12,083,7.03,000703,4251
4694,12,083,26.09,002609,3189
4695,12,083,1.02,000102,2577
4696,12,083,9.04,000904,7478
4697,12,083,8.10,000810,2920
4698,12,083,8.05,000805,6204
4699,12,083,9.03,000903,3751
4700,12,083,8.07,000807,2525
4701,12,083,11.06,001106,2957
4702,12,083,8.08,000808,2562
4703,12,083,27.05,002705,4459
4704,12,083,8.09,000809,1967
4705,12,083,7.06,000706,3814
4706,12,083,8.06,000806,2023
4707,12,083,2.03,000203,1332
4708,12,083,8.03,000803,2919
4709,12,083,7.05,000705,1947
4710,12,083,27.03,002703,3066
4711,12,021,104.11,010411,8318
4712,12,083,14.04,001404,934
4713,12,083,14.03,001403,4817
4714,12,083,12.09,001209,3527
4715,12,083,12.10,001210,5501
4716,12,083,27.04,002704,4107
4717,12,083,10.12,001012,3161
4718,12,083,2.02,000202,3474
4719,12,083,12.11,001211,2586
4720,12,083,8.04,000804,1127
4721,12,083,10.11,001011,3992
4722,12,083,10.13,001013,8310
4723,12,083,7.07,000707,2375
4724,12,083,26.08,002608,2824
4725,12,083,10.09,001009,5913
4726,12,083,10.10,001010,3902
4727,12,083,25.06,002506,2316
4728,12,083,11.05,001105,4171
4729,12,083,25.05,002505,6019
4730,12,083,26.10,002610,4048
4731,12,083,27.06,002706,1403
4732,12,083,6.06,000606,2613
4733,12,083,23.03,002303,2146
4734,12,083,25.07,002507,4776
4735,12,083,23.04,002304,3772
4736,12,083,7.04,000704,1481
4737,12,095,165.04,016504,5483
4738,12,095,165.05,016505,2850
4739,12,053,9900,990000,0
4740,12,091,233.06,023306,3075
4741,12,069,308.06,030806,3469
4742,12,069,304.06,030406,4015
4743,12,069,312.03,031203,6150
4744,12,069,301.04,030104,1811
4745,12,069,313.09,031309,11708
4746,12,069,312.05,031205,3396
4747,12,111,3817.02,381702,2569
4748,12,111,3808,380800,3131
4749,12,091,220.02,022002,3210
4750,12,091,233.05,023305,4291
4751,12,131,9504,950400,2854
4752,12,131,9505.01,950501,3761
4753,12,119,9104.02,910402,3387
4754,12,119,9104.01,910401,3003
4755,12,119,9106.01,910601,5749
4756,12,119,9103,910300,2674
4757,12,099,2.18,000218,4031
4758,12,099,42.04,004204,2943
4759,12,099,59.58,005958,1606
4760,12,099,78.47,007847,8479
4761,12,099,74.21,007421,4356
4762,12,099,35.12,003512,1278
4763,12,099,76.19,007619,1429
4764,12,099,76.20,007620,3131
4765,12,099,70.12,007012,1191
4766,12,101,330.13,033013,2993
4767,12,101,331.01,033101,2446
4768,12,101,320.09,032009,8199
4769,12,101,330.08,033008,2314
4770,12,099,5.13,000513,1281
4771,12,099,19.20,001920,3647
4772,12,099,54.12,005412,3125
4773,12,099,57.04,005704,1786
4774,12,099,57.03,005703,2502
4775,12,099,35.13,003513,1585
4776,12,099,76.22,007622,4339
4777,12,099,54.13,005413,1111
4778,12,099,35.14,003514,2768
4779,12,099,76.24,007624,2604
4780,12,099,72.05,007205,2909
4781,12,099,42.06,004206,2848
4782,12,099,78.41,007841,6931
4783,12,099,78.48,007848,3182
4784,12,099,78.45,007845,2546
4785,12,099,78.43,007843,5294
4786,12,099,79.15,007915,1262
4787,12,099,78.42,007842,2831
4788,12,099,19.21,001921,2950
4789,12,099,19.19,001919,5786
4790,12,099,19.18,001918,3256
4791,12,099,78.46,007846,711
4792,12,099,78.40,007840,1795
4793,12,099,2.21,000221,5685
4794,12,099,48.20,004820,4504
4795,12,099,48.21,004821,4396
4796,12,099,77.74,007774,6624
4797,12,099,59.60,005960,5293
4798,12,099,77.70,007770,3725
4799,12,099,2.16,000216,3435
4800,12,099,77.66,007766,3695
4801,12,099,42.05,004205,5547
4802,12,099,79.17,007917,4929
4803,12,099,63.02,006302,2920
4804,12,099,5.12,000512,1298
4805,12,099,72.08,007208,2132
4806,12,099,72.04,007204,2809
4807,12,099,78.49,007849,295
4808,12,099,59.59,005959,3354
4809,12,099,79.18,007918,2594
4810,12,099,48.22,004822,2887
4811,12,099,2.20,000220,5489
4812,12,099,38.02,003802,4721
4813,12,099,42.07,004207,3124
4814,12,099,48.23,004823,2957
4815,12,099,58.21,005821,5394
4816,12,099,27.03,002703,2255
4817,12,099,27.01,002701,1326
4818,12,099,8.05,000805,5764
4819,12,099,59.57,005957,4292
4820,12,099,66.06,006606,4267
4821,12,099,66.07,006607,5892
4822,12,099,79.14,007914,5648
4823,12,099,58.20,005820,6058
4824,12,099,63.01,006301,3004
4825,12,099,38.01,003801,3047
4826,12,099,58.19,005819,3290
4827,12,099,58.18,005818,3857
4828,12,099,27.02,002702,2361
4829,12,099,76.21,007621,2095
4830,12,099,76.23,007623,3155
4831,12,099,70.13,007013,4640
4832,12,099,1.03,000103,2103
4833,12,099,79.16,007916,4011
4834,12,099,79.13,007913,2693
4835,12,099,2.17,000217,5126
4836,12,075,9701.01,970101,2605
4837,12,075,9703.01,970301,1709
4838,12,053,415.02,041502,3959
4839,12,107,9512,951200,4836
4840,12,107,9514.01,951401,3442
4841,12,107,9503,950300,6998
4842,12,107,9507,950700,3938
4843,12,107,9505,950500,6718
4844,12,107,9504,950400,2443
4845,12,081,6.03,000603,3986
4846,12,081,11.05,001105,3792
4847,12,081,19.14,001914,2837
4848,12,081,19.13,001913,4810
4849,12,081,20.14,002014,6685
4850,12,081,20.16,002016,5119
4851,12,081,20.17,002017,3963
4852,12,111,3801,380100,930
4853,12,111,3803,380300,6452
4854,12,057,132.06,013206,6081
4855,12,057,16,001600,1780
4856,12,057,118.02,011802,6659
4857,12,057,112.05,011205,3247
4858,12,111,3806,380600,4231
4859,12,057,107.01,010701,5653
4860,12,057,107.02,010702,3342
4861,12,007,1,000100,5882
4862,12,007,4,000400,6192
4863,12,057,108.05,010805,6283
4864,12,057,108.08,010808,3103
4865,12,057,120.01,012001,2984
4866,12,057,120.02,012002,3850
4867,12,057,121.03,012103,8330
4868,12,057,122.06,012206,6859
4869,12,057,109,010900,5299
4870,12,057,110.03,011003,5970
4871,12,057,110.05,011005,2877
4872,12,057,110.06,011006,6172
4873,12,057,110.08,011008,7619
4874,12,057,110.10,011010,5059
4875,12,057,122.08,012208,5952
4876,12,057,123.01,012301,6821
4877,12,057,123.03,012303,4220
4878,12,057,124.01,012401,4743
4879,12,057,122.07,012207,7806
4880,12,057,124.02,012402,3094
4881,12,057,124.03,012403,6491
4882,12,057,125.01,012501,4674
4883,12,019,301.04,030104,3689
4884,12,019,311.05,031105,1822
4885,12,019,309.04,030904,7150
4886,12,019,311.08,031108,1340
4887,12,019,307.01,030701,8000
4888,12,019,311.04,031104,4213
4889,12,019,309.03,030903,4268
4890,12,057,126,012600,5447
4891,12,127,825.06,082506,5099
4892,12,057,111.03,011103,3384
4893,12,057,111.06,011106,2402
4894,12,057,111.07,011107,7041
4895,12,057,111.08,011108,1660
4896,12,057,112.04,011204,5655
4897,12,057,112.06,011206,3405
4898,12,057,113.01,011301,3824
4899,12,107,9502.02,950202,3461
4900,12,107,9510,951000,4039
4901,12,107,9509,950900,6982
4902,12,107,9502.01,950201,5363
4903,12,107,9511,951100,4366
4904,12,057,127.01,012701,6526
4905,12,057,127.02,012702,3901
4906,12,057,128,012800,4092
4907,12,057,129,012900,3382
4908,12,107,9514.02,951402,3981
4909,12,057,130.01,013001,4021
4910,12,057,130.02,013002,5391
4911,12,057,130.03,013003,3474
4912,12,057,130.04,013004,3780
4913,12,087,9715.02,971502,3123
4914,12,117,213.13,021313,8206
4915,12,117,213.18,021318,8013
4916,12,117,213.20,021320,7886
4917,12,117,212.03,021203,6420
4918,12,117,213.14,021314,4131
4919,12,117,213.15,021315,7542
4920,12,117,213.16,021316,4267
4921,12,127,830.05,083005,3898
4922,12,127,905,090500,2195
4923,12,091,217,021700,2646
4924,12,087,9716,971600,2078
4925,12,085,14.10,001410,6029
4926,12,085,6.04,000604,6363
4927,12,085,14.06,001406,4094
4928,12,087,9717,971700,2995
4929,12,087,9719,971900,6124
4930,12,087,9722,972200,2916
4931,12,087,9721,972100,4850
4932,12,021,5,000500,1807
4933,12,021,6,000600,1244
4934,12,021,7,000700,1806
4935,12,021,101.02,010102,6293
4936,12,111,3817.01,381701,2456
4937,12,111,3818.02,381802,4529
4938,12,111,3805,380500,5758
4939,12,111,3814.01,381401,4410
4940,12,111,3816.03,381603,5742
4941,12,057,134.09,013409,6071
4942,12,021,3.01,000301,3567
4943,12,021,112.04,011204,4546
4944,12,021,107.02,010702,3790
4945,12,021,3.02,000302,1635
4946,12,021,1.01,000101,1346
4947,12,021,2,000200,2572
4948,12,021,103,010300,4216
4949,12,021,114,011400,4981
4950,12,021,106.02,010602,3117
4951,12,077,9501,950100,2036
4952,12,001,19.07,001907,2860
4953,12,001,19.08,001908,5228
4954,12,001,15.16,001516,2238
4955,12,001,21.02,002102,969
4956,12,091,215.01,021501,4254
4957,12,039,204,020400,5000
4958,12,039,206,020600,4406
4959,12,039,207.01,020701,4993
4960,12,039,203,020300,4333
4961,12,039,208,020800,4697
4962,12,039,207.02,020702,5847
4963,12,039,205,020500,5496
4964,12,039,201.01,020101,5317
4965,12,095,145.04,014504,4978
4966,12,095,167.31,016731,7246
4967,12,095,171.09,017109,5555
4968,12,091,218.01,021801,5364
4969,12,091,218.02,021802,5651
4970,12,086,79.02,007902,2860
4971,12,017,4514,451400,6096
4972,12,017,4508,450800,4377
4973,12,103,201.06,020106,4013
4974,12,017,4513,451300,3315
4975,12,017,4512,451200,3972
4976,12,086,78.01,007801,911
4977,12,105,9800,980000,0
4978,12,086,9808,980800,0
4979,12,011,204.07,020407,8577
4980,12,011,804.05,080405,3124
4981,12,107,9800,980000,0
4982,12,103,203.02,020302,4135
4983,12,105,120.01,012001,5646
4984,12,105,117.21,011721,3404
4985,12,105,138.02,013802,7004
4986,12,105,152,015200,3948
4987,12,105,154.01,015401,2908
4988,12,105,131.01,013101,4673
4989,12,105,139.02,013902,5639
4990,12,105,117.32,011732,3974
4991,12,105,120.04,012004,2690
4992,12,105,147.01,014701,5185
4993,12,105,141.21,014121,3399
4994,12,105,150,015000,6167
4995,12,105,146,014600,4384
4996,12,105,142.03,014203,2695
4997,12,105,148.02,014802,3109
4998,12,105,119.02,011902,3236
4999,12,086,4901,490100,1637
5000,12,086,49.01,004901,3674
5001,12,086,159,015900,3229
5002,12,086,169,016900,4222
5003,12,087,9724,972400,2602
5004,12,105,106.01,010601,4300
5005,12,105,107.01,010701,4487
5006,12,105,107.02,010702,4437
5007,12,105,108,010800,3590
5008,12,086,1.07,000107,2439
5009,12,105,110,011000,3223
5010,12,105,117.04,011704,5031
5011,12,105,117.22,011722,2844
5012,12,057,9901,990100,0
5013,12,105,117.31,011731,5550
5014,12,086,82.02,008202,4589
5015,12,086,160,016000,4648
5016,12,086,161,016100,4565
5017,12,086,158,015800,5000
5018,12,086,82.08,008208,4679
5019,12,105,139.01,013901,2699
5020,12,105,141.23,014123,6745
5021,12,105,143.01,014301,1592
5022,12,105,145.02,014502,3259
5023,12,089,9900,990000,0
5024,12,043,3,000300,3445
5025,12,043,1,000100,2513
5026,12,105,129,012900,6239
5027,12,105,134,013400,5630
5028,12,105,155,015500,4315
5029,12,105,161,016100,1601
5030,12,105,142.01,014201,5513
5031,12,105,135,013500,3502
5032,12,105,131.02,013102,4064
5033,12,105,126.02,012602,5997
5034,12,105,103,010300,3572
5035,12,105,109,010900,4943
5036,12,105,118.21,011821,2924
5037,12,086,9809,980900,0
5038,12,105,118.22,011822,4763
5039,12,105,119.01,011901,5401
5040,12,105,120.02,012002,2610
5041,12,105,120.03,012003,6403
5042,12,086,9804,980400,0
5043,12,105,121.13,012113,6085
